artist.hotttnesss,artist.name,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.414236248,The Jeff Healey Band,0.022,1.05587,0.987,0.43277,283.03628,0.382,0.716854352,2,0.975,37.15735675,Not available,-63.93335787,-7.535,1,0.826,443433,Legacy:Volume One,ART3O5Z1187B9AB043,0.730674068,SOUFPAB12A8C1382E0,267.384,1,0.12559,94.543,blues-rock,0.962148617,4,0,It Could All Get Blown Away,1992
0.418946871,Jefferson Starship,0.003,1.01369,0.603,0.52098,220.52526,0.226,0.62812134,10,0.58,37.77916,"San Francisco, CA",-122.42005,-8.365,1,0.562,668390,Original Album Classics,ARUP0001187FB39B04,0.285429882,SOZQJKU12A8C13A0C1,212.434,0.574,0.27401,122.348,hard rock,1,4,1,Fading Lady Light,0
0.503151606,Rickie Lee Jones,0.002,0.29406,0,0.29406,246.62159,0,0.670615396,1,0,37.15735675,"Chicago, IL",-63.93335787,-14.071,0,0.204,113780,Rickie Lee Jones,ARDW5AW1187FB55708,0.602761783,SONWSOW12A8C13BC80,226.337,0,0.29406,143.497,folk rock,0.989622403,4,0.591,Danny's All-Star Joint (LP Version),1979
0.498563611,Simply Red,0.806,0.71331,0.871,0.71331,303.96036,0,0.731590593,2,0.647,37.15735675,Adegngiltere,-63.93335787,-6.289,0,0.637,335915,Stars [Expanded],ARYAUMZ1187B9A2A40,0.721142987,SOGRXZY12A8C139043,296.426,0.732,0.23077,93.975,pop rock,0.999085472,4,0.609,Thrill Me,1991
0.403000799,The Chi Lites,0.035,1.14074,0.745,0.31526,170.70975,0,0.607260129,8,0.324,41.88415,"Chicago, IL",-87.63241,-9.957,1,0.417,363581,Nothing Lasts For Ever,ARV03D41187FB413E8,,SOUDEWA12AB018532F,163.138,0.411,0.31526,149.394,disco,1,4,0,Toby,1974
0.359185993,Eric Burdon,0.227,0.95652,1,0.19873,262.97424,0.165,0.601069052,5,0.312,54.97938,"Walker-on-Tyne, England",-1.54508,-8.737,1,0.152,70808,Soldier Of Fortune,ARSAIUN1187FB398D3,0.463489662,SOCORMS12A67AE124F,256.935,1,0.19873,80.031,blues-rock,0.964911753,4,0,Devil's Daughter,1988
0.403000799,The Chi-Lites,0.238,0.69879,0,0.25684,251.27138,4.075,0.607260129,5,0.534,41.88415,"Chicago, IL",-87.63241,-16.218,1,0.565,233023,Greatest Hits Live,ARV03D41187FB413E8,,SONHEUO12AF72A4792,251.271,0,0.25684,138.501,disco,1,4,0.26,Intro,0
0.415441656,ARRESTED DEVELOPMENT,0.355,0.32982,0.144,0.32982,273.84118,32.972,0.701118744,11,0.068,33.74831,"Atlanta, GA",-84.39111,-16.963,1,0.468,24261,Unplugged,AR4WHYC1187B9896E7,0.239629098,SOKELFE12A6D4F7911,259.617,0.058,0.32982,87.581,hip hop,1,4,0.727,Raining Revolution (Live) (Unplugged),1993
0.503151606,Rickie Lee Jones,0,0.78033,0,0.78033,291.97016,0.45,0.670615396,8,0.265,37.15735675,"Chicago, IL",-63.93335787,-25.342,1,0.394,143092,Pop Pop,ARDW5AW1187FB55708,0.487492443,SOLDRGH12A8C131F5D,283.562,0.585,0.13377,64.011,folk rock,0.989622403,1,0.394,Second Time Around,1991
0.462190105,Jim Reeves,0.552,1.8931,0.807,0.3399,155.402,0.177,0.624252499,7,0.198,32.20049,"Galloway, Panola County, TX",-94.35887,-22.377,1,0.586,304405,Christmas Songbook,AR0X3JJ1187FB3A9A7,,SOJQGPD12A8C13AD3D,150.117,0.725,0.3399,87.038,country gospel,1,4,0.991,May The Good Lord Bless And Keep You,2000
0.393762699,Gene Chandler,0.047,0.22842,1,0.22842,144.71791,0.38,0.570016703,4,0.375,41.88415,"Chicago, IL",-87.63241,-9.693,1,0.507,800245,Constellation of Rhythm & Blues,ARC1OPS1187FB4348C,0,SOMYYQD12AB0184CE2,138.89,0.449,0.22842,125.028,chicago soul,1,4,0.124,I Hate to Be the One to Say,0
0.526549035,John Fogerty,0.01,0.40995,0.829,0.40995,269.29587,0.665,0.733637825,10,0.541,37.8695,"Berkeley, CA",-122.2705,-5.074,1,0.63,202553,Eye Of The Zombie,ARSAIUN1187FB398D3,0.408110884,SOQJYTI12A8C136FA9,265.561,0.663,0.10181,130.461,roots rock,0.918034159,4,0.511,Headlines,1986
0.524477184,Berlin,0.234,1.45526,0.952,0.88027,255.32036,2.316,0.651772659,11,0.741,37.15735675,"Los Angeles, CA",-63.93335787,-4.521,1,0.628,525626,Voyeur,ARPMB2A1187FB4D306,0.270775999,SOAEGMV12A8C1455F2,238.782,0.229,0.58706,104.04,dance rock,0.999980232,4,1,Blink Of An Eye (Alternative),2002
0.497050959,The Stooges,0.036,0.84572,0.783,0.30798,211.35628,0,0.732603394,11,0.492,42.32807,"Ann Arbor, MI",-83.7336,-6.969,0,0.493,65428,1970: The Complete Fun House Sessions,ARE8GLF1187FB52532,,SOGRTDQ12A6D4FBBAA,207.946,1,0.30798,126.641,experimental rock,0.840760794,4,0.509,Down On The Street (False Start Take 2),0
0.418946871,Jefferson Starship,0.432,0.18522,1,0.18522,240.3522,0.305,0.62812134,9,0.819,37.77916,"San Francisco, CA",-122.42005,-6.681,1,0.659,342587,Modern Times,ARUP0001187FB39B04,0.327736683,SOFKKHD12AB0183B47,226.377,0.492,0.18522,189.735,hard rock,1,4,0.573,Stairway To Cleveland,1981
0.43759098,Patti Smith Group,0.518,5.56202,0.73,3.96874,284.21179,6.502,0.666787431,9,0.001,37.15735675,Not available,-63.93335787,-20.058,1,0.208,302123,Original Album Classics,AR9B5JX1187FB55D84,,SOKMQOO12A8C136C82,268.579,0.069,3.96874,76.814,garage rock,0.888142653,3,0.682,Wave,1979
0.38479891,Bobbie Gentry,0.068,0.21488,0.593,0.21488,261.09342,0.172,0.582460567,7,0.396,33.90698,"Chickasaw County, MS",-88.95535,-11.81,1,0.502,60046,Patchwork,ARJOEGM1187B9B8F24,0.251902189,SOUTNFH12A6D4FC642,255.803,0.393,0.21488,141.052,country blues,0.975475975,4,0,Miss Clara/Azusa Sue,0
0.579988982,Van Halen,0.086,1.52378,0.412,0.27119,101.45914,0,0.744641246,3,0.42,37.15735675,"Pasadena, CA",-63.93335787,-8.027,1,0.376,7133,The Best Of Both Worlds,ARZK3VD1187B99EB47,0.524822258,SOVMULC12A670215AE,101.459,0.697,0.06014,96.714,heavy metal,0.999932033,5,0.544,Eruption (Remastered Album Version),0
0.524477184,Berlin,0.027,0.12758,0.919,0.12758,231.18322,0.328,0.651772659,11,0.082,37.15735675,"Los Angeles, CA",-63.93335787,-9.424,1,0.393,200895,Metro: Greatest Hits,ARPMB2A1187FB4D306,0.215080319,SOLQWHJ12A8C135A13,225.669,1,0.12758,131.989,dance rock,0.999980232,4,0,Now It's My Turn (Aqualite Mix),2004
0.407283888,Johnny Nash,0.129,0.81938,0,0.11277,161.67138,2.664,0.593420296,2,0.56,29.76045,"Houston, TX",-95.36978,-12.575,1,0.582,289460,The Best Of,ARVTEOO1187FB3D00F,0.265861049,SOSOZDV12A8C1363A0,148.097,0.144,0.11277,170.987,reggae,1,4,0.471,Loving You,0
0.503151606,Rickie Lee Jones,0.092,1.58893,0.568,0.25976,331.36281,2.212,0.670615396,0,0.717,37.15735675,"Chicago, IL",-63.93335787,-30.285,1,0.716,47592,Flying Cowboys,ARDW5AW1187FB55708,0.459724988,SOWQNPV12A6D4F980D,315.751,0.224,0.25976,87.94,folk rock,0.989622403,4,0.836,Away From The Sky,1989
0.579988982,Van Halen,0.222,0.43217,0.42,0.43217,321.72363,0,0.744641246,9,0.801,37.15735675,"Pasadena, CA",-63.93335787,-7.042,1,0.804,133241,Van Halen Live: Right Here_ Right Now,ARZK3VD1187B99EB47,0.635039944,SORKPVE12A81C20227,303.084,0.136,0.20118,130.685,heavy metal,0.999932033,4,0.863,Runaround (Live Version),0
0.38479891,Bobbie Gentry,0.414,0.92437,0.414,0.92437,156.21179,7.169,0.582460567,7,0.661,33.90698,"Chickasaw County, MS",-88.95535,-11.795,1,0.399,25685,Ode To Bobbie Gentry... The Capitol Years,ARJOEGM1187B9B8F24,,SOSUJVC12A6D4F45F5,139.755,0.526,0.63721,99.777,country blues,0.975475975,1,0.416,Reunion,1968
0.382549929,The Robert Cray Band,0.14,0.27893,0.799,0.27893,384.522,0,0.566329185,1,0.272,37.15735675,Not available,-63.93335787,-9.703,1,0.458,38721,Shoulda Been Home,AR2AG1P1187FB36C16,0.265861049,SOODHEW12A6D4F8E96,357.065,0.581,0.03095,119.788,blues-rock,0.885830835,4,0,Far Away (Album Version),0
0.403000799,The Chi-Lites,0.381,1.41301,0.577,0.52202,274.83383,0.452,0.607260129,9,0.401,41.88415,"Chicago, IL",-87.63241,-10.955,1,0.429,735578,The Chi-Lites Live In Concert,ARV03D41187FB413E8,0.473912518,SOZSESR12AC468B782,268.336,0.311,0.52202,139.925,disco,1,4,0,The Coldest Days Of My Life,1972
0.449608088,The Sonics,0.198,0.45626,0.739,0.45626,143.64689,0.252,0.366535113,2,0.693,47.25513,"Tacoma, WA",-122.44165,-12.332,0,0.466,642828,Busy Body!!! Live In Tacoma 1964,AREG18O1187FB3FDE7,0.304169503,SOHNTCE12A3F1E997C,143.647,0.385,0.28165,162.609,rock 'n roll,0.945133321,4,0.785,Tall Cool One,0
0.420627401,Jesus Jones,0.02,1.45708,0.872,0.36776,227.73506,2.746,0.592472073,4,0.673,37.15735675,Not available,-63.93335787,-5.844,0,0.531,128679,Never Enough - The Best Of Jesus Jones,ARHJIKW1187B9ACE16,0.394394856,SOXWACL12A6D4F414B,215.435,0.197,0.09645,110.47,dance rock,1,4,0.83,All The Answers,1989
0.359185993,Eric Burdon,0.041,1.25299,1,0.62317,288.70485,0.195,0.601069052,9,0.398,54.97938,"Walker-on-Tyne, England",-1.54508,-6.503,0,0.395,468717,Soul of a Man,ARSAIUN1187FB398D3,0.345802234,SOKKLMZ12AB018A141,280.137,1,0.30049,97.233,blues-rock,0.964911753,4,0,Feeling Blue,2006
0.537209539,Carpenters,0.246,1.45027,0.596,0.76111,134.60853,0,0.641963524,10,0.771,41.30711,"New Haven, CT",-72.92496,-17.001,1,0.663,51445,Christmas Collection,AR6LKUT1187FB57287,0.38293509,SOGDOEZ12A6D4F9FBF,127.472,0.384,0.42189,80.182,soft rock,1,4,0.459,An Old Fashioned Christmas,1992
0.415441656,ARRESTED DEVELOPMENT,0.168,1.63817,0.774,0.59583,270.36689,0.299,0.701118744,1,0.882,33.74831,"Atlanta, GA",-84.39111,-7.248,1,0.827,262815,Classic Masters,AR4WHYC1187B9896E7,0.212045406,SOSMONK12A8C139059,267.505,0.363,0.33751,116.032,hip hop,1,4,1,Natural (2002 Digital Remaster),2002
0.449608088,The Sonics,0.147,1.07613,0.649,0.34108,171.15383,0.242,0.653340693,9,0.561,47.25513,"Tacoma, WA",-122.44165,-14.876,0,0.455,551402,Fire and Ice II - The 'Lost' Tapes,AREG18O1187FB3FDE7,0.425124658,SOWBFRD12AB017EA35,153.919,0.649,0.34108,163.371,rock 'n roll,0.945133321,3,0.719,Love Lights,1967
0.392579878,Fontella Bass,1,0.52299,1,0.52299,165.72036,0,0.558916244,11,0,38.62774,"St. Louis, MO",-90.19951,-9.155,0,0.049,499778,Brothers In Blues & Sisters In Soul,ARJEOXT1187FB382A7,,SOOCYBE12A58A7928D,153.13,1,0.27766,124.369,northern soul,1,1,0,Rescue Me,1965
0.419408141,Jackie Wilson,0.05,1.03189,0.664,0.46519,141.81832,0.22,0.693327979,0,0.739,42.33168,"Detroit, MI",-83.04792,-14.819,1,0.664,689033,Lonely Teardrops,ARV03D41187FB413E8,0.265861049,SOQVOUZ12AC468B719,131.918,0,0.18183,106.328,chicago soul,0.887425414,3,0.395,Each Time (I Love You More),1959
0.529995833,Jeff Beck,0.048,0.20542,0,0.20542,341.34159,0,0.747684076,1,0.313,51.27172,"Wallington, Surrey, England",-0.39535,-10.529,1,0.212,521630,PERFORMING THIS WEEK,AR8SRQ31187FB4D477,0.712079066,SOOSHFN12A8C14371B,337.647,0.191,0.07276,152.874,blues-rock,0.999962084,4,0.415,Angel [Footsteps] (Album Version),0
0.406642649,Suzi Quatro,0.022,0.06038,0.858,0.06038,200.202,0.386,0.627361447,4,0.474,42.33168,"Detroit, MI",-83.04792,-8.28,0,0.529,25326,The Very Best Of,ARWRMUZ12B9CECC40E,,SOCKJZY12AF72AC273,190.427,1,0.06038,114.638,glam rock,0.942375899,4,0,Too Big,1974
0.540630686,Gipsy Kings,0.174,1.31033,0.73,0.65738,303.09832,0.148,0.710445622,2,0.693,37.15735675,"Arles, France",-63.93335787,-11.273,0,0.729,674246,Gipsy Kings / Mosaique / Este mundo,AR9Z7JB1187B99DB3D,0.675546728,SOITOFS12A81C21D00,298.411,0.602,0.16816,91.846,flamenco,0.908599834,4,0.15,Camino,1989
0.457611174,The Chap,0.038,0.87166,0,0.06372,145.50159,1.036,0.612657824,8,0.685,51.50632,London,-0.12714,-12.919,1,0.677,264764,Mega Breakfast,ARW87QD1187FB48DDB,0.547003914,SOYPFVA12A8C139A7A,145.502,0.525,0.06372,149.978,future jazz,0.910049664,4,0.584,They Have a Name,2008
0.380556728,Dale Hawkins,0.077,2.16304,0.256,0.72389,114.65098,0,0.546012784,2,0.26,34.74865,"LITTLE ROCK, Arkansas",-92.27449,-14.359,1,0.546,123105,Daredevil,AR51M6R1187FB4D086,0,SOKLZTC12A8C141362,105.866,0.483,0.36411,42.897,rockabilly,0.99287973,4,0,Wish I Hadn't Called Home,0
0.416173065,Terry Callier,0.059,0.1926,0.769,0.1926,327.05261,0.131,0.706827671,0,0.314,41.88415,Chicago,-87.63241,-10.859,1,0.569,311536,LifeTime,ARTB5PP1187FB523B7,0.360370583,SOPPYSE12A8C140533,304.576,0.649,0.0319,95.861,soul jazz,0.985011245,4,0.839,Holdin' On,1999
0.432054079,Maria Muldaur,0.495,1.51203,0.24,0.13086,411.01016,0.078,0.586950622,5,0.44,40.71455,"New York, NY",-74.00712,-17.684,0,0.36,601813,Meet Me Where They Play The Blues,ARXPE571187FB4AFD0,0.494489518,SOUTSZU12AB0185C96,400.707,0.569,0.13086,87.702,dance pop,1,3,1,It Feels Like Rain,1999
0.360445766,Mikey Dread,0.215,0.50901,0,0.12752,184.47628,0.63,0.58568315,11,0.709,18.11526,Jamaica,-77.27348,-9.791,1,0.547,611206,Pave the Way,ARBZCLP1187B99C35B,,SOCMIQN12A8C1414C0,173.169,0.422,0.12752,157.983,roots reggae,0.924399296,4,0,Quest for Oneness,1991
0.481024239,Glen Campbell,0.014,1.10659,0.958,0.34651,166.39955,0.272,0.67159627,4,1,34.03142,"Delight, AR",-93.50243,-17.913,1,0.782,131251,Letter To Home,ARGIABO1187FB4B3B5,,SOWWTHH12A81C237FE,159.295,0.493,0.15529,155.839,country rock,0.970825545,4,0,After The Glitter Fades (LP Version),0
0.380556728,Dale Hawkins,0.727,0.1256,0.727,0.1256,168.59383,2.148,0.546012784,9,0.511,34.74865,"LITTLE ROCK, Arkansas",-92.27449,-9.503,1,0.382,123099,Bang Bang,AR51M6R1187FB4D086,0,SOYWESB12A8C1412F3,153.855,0.723,0.1256,85.794,rockabilly,0.99287973,1,0,Pretty Little Thing,0
0.46496643,The Sensational Alex Harvey Band,0.334,0.1449,0.809,0.1449,536.0322,0,0.569860089,5,0.357,37.15735675,Not available,-63.93335787,-9.253,1,0.386,400592,Zalvation,ARU3XD61187B9A1A67,,SOWTHTG12AB0180B28,514.014,0.478,0.1449,92.461,glam rock,0.931864721,3,0.94,Framed,1972
0.359185993,Eric Burdon,0.651,0.33377,0.651,0.33377,125.51791,3.245,0.601069052,2,0.538,54.97938,"Walker-on-Tyne, England",-1.54508,-6.818,1,0.359,70808,Soldier Of Fortune,ARSAIUN1187FB398D3,0.270775999,SOMSVWH12A67AE1252,117.963,0.184,0.33377,166.748,blues-rock,0.964911753,1,0.338,Comeback,1988
0.441643405,Hanoi Rocks,0.165,0.27571,0,0.27571,304.22159,0,0.687694457,0,0.248,37.15735675,Not available,-63.93335787,-4.456,1,0.438,642659,Back to Mystery City,ARYZTJS1187B98C555,,SONAMOI12AB0182AA1,300.495,0.785,0.05838,135.648,heavy metal,0.997080677,4,0,Mental Beat,1983
0.455884679,Grandmaster Flash,0.072,0.93359,0.691,0.26131,197.79873,0,0.627970753,0,0.11,16.85576,"Barbados, West Indies",-69.46854,-16.323,1,0.308,774158,On The Strength,ARB2M051187FB56FA9,0.265861049,SOAYSDV12AB0186EE0,185.458,0.332,0.26131,93.856,hip hop,1,4,1,The King,0
0.420627401,Jesus Jones,0.023,0.75029,0,0.22614,269.29587,0.647,0.592472073,2,0.736,37.15735675,Not available,-63.93335787,-10.248,1,0.65,783211,BBC In Concert (22nd June 1990),ARHJIKW1187B9ACE16,,SOEDKVK12AC468B6B5,264.713,0.185,0.22614,119.729,dance rock,1,4,1,Move Mountains (BBC In Concert),0
0.496508119,Big Star,0.002,0.3025,0.785,0.3025,181.26322,0,0.741040433,7,0.297,35.14968,"Memphis, TN",-90.04892,-10.132,0,0.327,592093,Keep An Eye On The Sky,ARHPPJK1187B9AC897,0.421693518,SOBUDNE12AB018E772,178.474,0.468,0.3025,103.28,power pop,1,4,0,Thirteen [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0
0.526549035,John Fogerty,0.035,0.99253,0,0.03277,250.95791,0.938,0.733637825,4,0.836,37.8695,"Berkeley, CA",-122.2705,-5.187,1,0.592,146588,Revival,ARSAIUN1187FB398D3,0.629476733,SOHLXPY12A8C1319B6,237.401,0.522,0.03277,124.505,roots rock,0.918034159,4,0.885,Don't You Wish It Was True,2007
0.359185993,Eric Burdon,0.06,1.20707,0.938,0.30771,246.5171,0.252,0.601069052,7,0.946,54.97938,"Walker-on-Tyne, England",-1.54508,-12.733,1,0.766,373262,I Used To Be An Animal,ARSAIUN1187FB398D3,0.215080319,SOBNBUT12A8C1444F3,233.616,0.787,0.08261,138.593,blues-rock,0.964911753,4,0,Leo's place,1999
0.413261378,Bow Wow Wow,0,0.20893,0,0.20893,172.79955,2.728,0.659139477,1,0.68,51.50632,"London, England",-0.12714,-9.883,1,0.528,279463,Love_ Peace & Harmony The Best Of Bow Wow Wow,ARRCBK51187B9B1A88,0.445454526,SOALJHY12A8AE489F3,164.653,0.395,0.20893,126.501,dance rock,0.996405833,1,0,Love_ Peace and Harmony,0
0.496508119,Big Star,0.106,1.55966,0.655,0.5458,214.09914,0,0.741040433,4,0.685,35.14968,"Memphis, TN",-90.04892,-7.862,1,0.474,592093,Keep An Eye On The Sky,ARHPPJK1187B9AC897,0.422591912,SOOAKLZ12A58A7A100,214.099,0.597,0.28843,122.548,power pop,1,4,0.784,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0
0.579988982,Van Halen,0.002,0.69965,0.939,0.0977,199.10485,0.329,0.744641246,4,0.743,37.15735675,"Pasadena, CA",-63.93335787,-12.063,1,0.538,528810,Jump / House Of Pain [Digital 45],ARZK3VD1187B99EB47,0.81146383,SOEZXGQ12AAA8C65E3,181.876,0.295,0.0977,200.52,heavy metal,0.999932033,4,0,House Of Pain,1983
0.472281211,Keb' Mo',0.295,0.70879,0.295,0.70879,236.48608,0,0.632130913,9,0.73,34.05349,"Los Angeles, CA",-118.24532,-11,1,0.492,287939,The Door,ARA7Y2Y1187B9B8588,,SOYULQG12AF729C1AB,221.768,0.799,0.41768,104.204,blues,1,1,0,The Door,2000
0.414236248,The Jeff Healey Band,0.021,1.43628,0.047,0.33996,267.33669,0,0.716854352,7,1,37.15735675,Not available,-63.93335787,-4.732,1,0.787,295230,Master Hits,ART3O5Z1187B9AB043,0.789430535,SOWJCOU12A8C1374EA,260.197,0.579,0.33996,111.865,blues-rock,0.962148617,4,1,See The Light,1988
0.415441656,ARRESTED DEVELOPMENT,0.031,1.96724,1,0.14108,338.96444,0.125,0.701118744,11,0.704,33.74831,"Atlanta, GA",-84.39111,-7.607,1,0.634,791327,Strong,AR4WHYC1187B9896E7,0.511424326,SORIWKL12AC4689A11,336.759,1,0.14108,97.955,hip hop,1,5,1,Greener,0
0.422127199,Kathy Mattea,0.093,0.57529,0.84,0.57529,124.83873,0.16,0.603383145,9,0.019,37.15735675,"Cross Lane, WV",-63.93335787,-14.479,1,0.504,27412,Roses,ARO7FVB1187B9A53D8,0,SOPMXHY12A6D4F7DBC,114.672,0.901,0.20462,79.091,bluegrass,0.959671631,7,0.911,Isle Of Inishmore - Part 1 (Air),2002
0.419408141,Jackie Wilson,0.515,0.48756,0.515,0.48756,128.93995,0,0.693327979,10,0.283,42.33168,"Detroit, MI",-83.04792,-9.936,1,0.451,357894,Lonely Teardrops,ARV03D41187FB413E8,,SOUKHSU12AB0185CB0,128.94,0.829,0.26785,136.749,chicago soul,0.887425414,1,0,It's So Fine,1958
0.467565441,Screamin' Jay Hawkins,0.376,0.29729,0.376,0.29729,150.56934,0,0.719492291,6,0.405,37.15735675,"Cleveland, OH",-63.93335787,-11.316,1,0.432,151063,Screamin' Jay Hawkins,ARSAIUN1187FB398D3,,SOVVAVA12AF72A9926,146.187,0.805,0.10329,63.263,rock 'n roll,0.999779173,1,0,Talk About Me,1995
0.359185993,Eric Burdon,0.024,0.70798,0.719,0.31264,168.30649,0.444,0.601069052,11,0.576,54.97938,"Walker-on-Tyne, England",-1.54508,-7.207,1,0.602,234871,Wild & Wicked,ARSAIUN1187FB398D3,0.327736683,SOBMGUW12A8AE4726A,151.069,0.367,0.11646,149.527,blues-rock,0.964911753,4,0.177,Cum,0
0.462190105,Jim Reeves,0.007,0.26569,0,0.26569,108.19873,0.121,0.624252499,0,0.424,32.20049,"Galloway, Panola County, TX",-94.35887,-13.323,1,0.459,304405,Christmas Songbook,AR0X3JJ1187FB3A9A7,0.468997788,SOWVTAJ12A8C13C6D5,104.455,0.935,0.26569,95.264,country gospel,1,4,0.372,Jingle Bells,1963
0.402167048,Lighthouse Family,0.159,0.63778,0,0.63778,241.8673,2.154,0.663229688,2,0,54.97791,"Newcastle, England",-1.61237,-8.03,1,0.256,26319,The Very Best Of,AR35YUO1187B9AD83E,0.848616761,SOYSUZL12A6D4F9005,221.594,0.279,0.14742,90.703,blue-eyed soul,1,3,0.652,Ocean Drive,1995
0.382593001,Freddie King,0.324,1.33723,0.816,0.52797,263.65342,0.484,0.609636698,7,0.535,37.15735675,"Gilmer, TX",-63.93335787,-11.832,1,0.61,111872,Getting Ready... (World),ARGRWEZ1187B9AC382,0.526837034,SOBRZQM12A6D4F6896,255.936,0.275,0.52797,148.627,texas blues,1,3,0.45,Five Long Years,1971
0.467565441,Screamin' Jay Hawkins,0.132,1.8477,0.392,0.71976,301.13914,0,0.719492291,10,0.605,37.15735675,"Cleveland, OH",-63.93335787,-7.401,1,0.578,95340,I Put a Spell on You: The Best Of,ARSAIUN1187FB398D3,0.582918459,SOLDTNU12A58A7A231,291.91,0,0.43833,116.01,rock 'n roll,0.999779173,3,0.918,What's Gonna Happen On the 8th Day,1996
0.441106359,Irma Thomas,0.074,0.63325,0.817,0.17698,190.9024,0.373,0.623823768,3,0.287,30.43883,"Ponchatoula, LA",-90.44116,-11.975,1,0.425,393782,The Story Of My Life,ARXBG1X1187FB42A79,0,SOWTMAZ12A58A7DA40,182.364,0.635,0.17698,131,delta blues,0.973191971,4,0,We All Need Love,2008
0.360445766,Mikey Dread,0.035,0.09449,1,0.09449,289.64526,0,0.58568315,5,0.561,18.11526,Jamaica,-77.27348,-6.46,0,0.564,248564,SWALK,ARBZCLP1187B99C35B,0.379523324,SODPYXE12A58A7AF97,280.201,0.819,0.09449,137.746,roots reggae,0.924399296,4,0,Problems,0
0.360445766,Mikey Dread,0.006,0.71823,0,0.35465,246.02077,0,0.58568315,1,0.009,18.11526,Jamaica,-77.27348,-15.011,0,0.29,246079,Happy Family,ARBZCLP1187B99C35B,,SOEJCIN12A8C132263,226.191,0.727,0.35465,162.009,roots reggae,0.924399296,4,0.804,Your Love,0
0.419408141,Jackie Wilson,0.51,0.98889,0.664,0.31574,120.76363,0.214,0.693327979,8,0.196,42.33168,"Detroit, MI",-83.04792,-9.9,1,0.226,604354,Reet Petite,ARV03D41187FB413E8,,SOLZYAI12AC46893E4,114.329,0.494,0.14683,180.054,chicago soul,0.887425414,4,0.437,Why Can't You Be Mine,1958
0.462190105,Jim Reeves,0.62,0.29979,1,0.29979,151.58812,0.182,0.624252499,6,0.385,32.20049,"Galloway, Panola County, TX",-94.35887,-14.547,0,0.462,297291,The International Jim Reeves/ Good 'N' Country,AR0X3JJ1187FB3A9A7,0,SODISVN12A8C139DBF,144.353,0.439,0.29979,91.632,country gospel,1,4,0,TRUE,2000
0.432054079,Maria Muldaur,0.886,0.3186,0.886,0.3186,180.87138,0.492,0.586950622,11,0.382,40.71455,"New York, NY",-74.00712,-5.959,1,0.436,776016,The L Word: Season 3,ARXPE571187FB4AFD0,0.636287224,SOVZDMI12AB0188DA6,175.224,0.433,0.11441,137.549,dance pop,1,1,0.064,It Ain't The Meat It's The Motion,1974
0.497050959,Iggy And The Stooges,0.156,0.5819,0.256,0.30634,220.78649,0,0.732603394,9,0.53,42.32807,"Ann Arbor, MI",-83.7336,-8.943,0,0.454,702618,Telluric Chaos,ARE8GLF1187FB52532,,SOZQPHD12AB0183D23,220.786,0.256,0.30634,231.089,experimental rock,0.840760794,3,1,1969,1969
0.406642649,Suzi Quatro,0.004,0.83259,0.688,0.37554,301.21751,0.345,0.627361447,9,0.689,42.33168,"Detroit, MI",-83.04792,-5.308,1,0.579,27598,What Goes Around,ARWRMUZ12B9CECC40E,,SOFIHWY12A6D4F98F9,285.878,0.817,0.15668,131.568,glam rock,0.942375899,4,1,Born To Run,1995
0.382593001,Freddie King,0.662,1.64859,0.711,0.48851,304.50893,0.438,0.609636698,8,0.595,37.15735675,"Gilmer, TX",-63.93335787,-13.19,1,0.37,197988,Are You Ready For Freddie,ARGRWEZ1187B9AC382,0.334706549,SOXDFKG12A8C1342B8,291.167,0.803,0.2188,102.785,texas blues,1,4,0.817,Rock Me Baby,0
0.543225521,Randy Travis,0.001,1.86228,0.959,0.61516,186.3571,0.165,0.78787777,5,0.752,37.15735675,"Marshville, NC",-63.93335787,-10.047,1,0.671,615092,Storms Of Life,AR2U4Y11187B98DE15,0.705223246,SOCQWMC12A8C1429D1,177.296,0.711,0.1977,95.866,country gospel,1,4,0,On The Other Hand (Album Version),1986
0.498563611,Simply Red,0.008,0.56712,0.984,0.24491,302.49751,0.218,0.731590593,7,0.137,37.15735675,Adegngiltere,-63.93335787,-8.589,1,0.44,68099,So Not Over You,ARYAUMZ1187B9A2A40,0,SOLNXKA12A67ADA350,292.728,1,0.08657,190.01,pop rock,0.999085472,4,0.758,So Not Over You (Motivo-Pop Lectro Mix),2007
0.543225521,Randy Travis,0.032,1.02885,1,1.02885,176.43057,0.688,0.78787777,10,0.185,37.15735675,"Marshville, NC",-63.93335787,-8.504,0,0.326,602106,Full Circle,AR2U4Y11187B98DE15,0,SOJTZQO12AC960DB2A,164.711,0.931,0.74842,112.613,country gospel,1,4,0,Don't Take Your Love Away From Me (Album Version),1996
0.402167048,Lighthouse Family,0.136,0.80934,0.711,0.41822,241.24036,2.27,0.663229688,3,0,54.97791,"Newcastle, England",-1.61237,-8.077,0,0.306,26319,The Very Best Of,AR35YUO1187B9AD83E,0.79398746,SOMFBRG12A6D4F9014,228.711,0.711,0.41822,153.474,blue-eyed soul,1,4,1,Run,2001
